device NVIDIA A100 80GB PCIe, triton 3.0.0
  table root 1: coverage 63.29%  [2s]
  table root 2: coverage 26.43%  [3s]
  table root 3: coverage 7.98%  [6s]
[2026-09-04 15:06:50] TRITON R=20 roots=3 seed=1138247750 target=ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
[2026-09-04 15:14:17] ctx 87: 4,294,967,296 a0 in 4.8s | cumulative a0 3.780e+11 sub 35,456,287 ver 0 | 8.47e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:14:21] ctx 88: 4,294,967,296 a0 in 4.8s | cumulative a0 3.823e+11 sub 35,859,312 ver 0 | 8.47e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:14:26] ctx 89: 4,294,967,296 a0 in 4.8s | cumulative a0 3.865e+11 sub 36,261,781 ver 0 | 8.48e+08 a0/s | expected preimages so far 0.008
[2026-09-04 15:14:31] ctx 90: 4,294,967,296 a0 in 4.8s | cumulative a0 3.908e+11 sub 36,664,903 ver 0 | 8.48e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:14:36] ctx 91: 4,294,967,296 a0 in 4.8s | cumulative a0 3.951e+11 sub 37,066,989 ver 0 | 8.49e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:14:41] ctx 92: 4,294,967,296 a0 in 4.8s | cumulative a0 3.994e+11 sub 37,469,104 ver 0 | 8.49e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:14:45] ctx 93: 4,294,967,296 a0 in 4.8s | cumulative a0 4.037e+11 sub 37,870,843 ver 0 | 8.50e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:14:50] ctx 94: 4,294,967,296 a0 in 4.8s | cumulative a0 4.080e+11 sub 38,273,777 ver 0 | 8.50e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:14:55] ctx 95: 4,294,967,296 a0 in 4.8s | cumulative a0 4.123e+11 sub 38,677,040 ver 0 | 8.51e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:15:00] ctx 96: 4,294,967,296 a0 in 4.8s | cumulative a0 4.166e+11 sub 39,081,122 ver 0 | 8.51e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:15:05] ctx 97: 4,294,967,296 a0 in 4.8s | cumulative a0 4.209e+11 sub 39,484,342 ver 0 | 8.51e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:15:09] ctx 98: 4,294,967,296 a0 in 4.8s | cumulative a0 4.252e+11 sub 39,888,297 ver 0 | 8.52e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:15:14] ctx 99: 4,294,967,296 a0 in 4.8s | cumulative a0 4.295e+11 sub 40,290,672 ver 0 | 8.52e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:15:19] ctx 100: 4,294,967,296 a0 in 4.8s | cumulative a0 4.338e+11 sub 40,693,697 ver 0 | 8.53e+08 a0/s | expected preimages so far 0.009
[2026-09-04 15:15:24] ctx 101: 4,294,967,296 a0 in 4.8s | cumulative a0 4.381e+11 sub 41,096,247 ver 0 | 8.53e+08 a0/s | expected preimages so far 0.010
[2026-09-04 15:15:29] ctx 102: 4,294,967,296 a0 in 4.8s | cumulative a0 4.424e+11 sub 41,498,987 ver 0 | 8.53e+08 a0/s | expected preimages so far 0.010
[2026-09-04 15:15:34] ctx 103: 4,294,967,296 a0 in 4.8s | cumulative a0 4.467e+11 sub 41,901,819 ver 0 | 8.54e+08 a0/s | expected preimages so far 0.010
[2026-09-04 15:15:38] ctx 104: 4,294,967,296 a0 in 4.8s | cumulative a0 4.510e+11 sub 42,304,276 ver 0 | 8.54e+08 a0/s | expected preimages so far 0.010
[2026-09-04 15:15:43] ctx 105: 4,294,967,296 a0 in 4.8s | cumulative a0 4.553e+11 sub 42,707,028 ver 0 | 8.54e+08 a0/s | expected preimages so far 0.010
[2026-09-04 15:15:48] ctx 106: 4,294,967,296 a0 in 4.8s | cumulative a0 4.596e+11 sub 43,109,601 ver 0 | 8.55e+08 a0/s | expected preimages so far 0.010
[2026-09-04 15:15:53] ctx 107: 4,294,967,296 a0 in 4.8s | cumulative a0 4.639e+11 sub 43,512,769 ver 0 | 8.55e+08 a0/s | expected preimages so far 0.010
[2026-09-04 15:15:58] ctx 108: 4,294,967,296 a0 in 4.8s | cumulative a0 4.682e+11 sub 43,916,473 ver 0 | 8.55e+08 a0/s | expected preimages so far 0.010
[2026-09-04 15:16:02] ctx 109: 4,294,967,296 a0 in 4.8s | cumulative a0 4.724e+11 sub 44,319,841 ver 0 | 8.56e+08 a0/s | expected preimages so far 0.010
[2026-09-04 15:16:07] ctx 110: 4,294,967,296 a0 in 4.8s | cumulative a0 4.767e+11 sub 44,722,714 ver 0 | 8.56e+08 a0/s | expected preimages so far 0.010
[2026-09-04 15:16:12] ctx 111: 4,294,967,296 a0 in 4.8s | cumulative a0 4.810e+11 sub 45,126,009 ver 0 | 8.56e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:16:17] ctx 112: 4,294,967,296 a0 in 4.8s | cumulative a0 4.853e+11 sub 45,529,679 ver 0 | 8.57e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:16:22] ctx 113: 4,294,967,296 a0 in 4.8s | cumulative a0 4.896e+11 sub 45,932,352 ver 0 | 8.57e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:16:27] ctx 114: 4,294,967,296 a0 in 4.8s | cumulative a0 4.939e+11 sub 46,334,668 ver 0 | 8.57e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:16:31] ctx 115: 4,294,967,296 a0 in 4.8s | cumulative a0 4.982e+11 sub 46,737,597 ver 0 | 8.57e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:16:36] ctx 116: 4,294,967,296 a0 in 4.8s | cumulative a0 5.025e+11 sub 47,140,454 ver 0 | 8.58e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:16:41] ctx 117: 4,294,967,296 a0 in 4.8s | cumulative a0 5.068e+11 sub 47,543,158 ver 0 | 8.58e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:16:46] ctx 118: 4,294,967,296 a0 in 4.8s | cumulative a0 5.111e+11 sub 47,946,266 ver 0 | 8.58e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:16:51] ctx 119: 4,294,967,296 a0 in 4.8s | cumulative a0 5.154e+11 sub 48,348,503 ver 0 | 8.59e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:16:55] ctx 120: 4,294,967,296 a0 in 4.8s | cumulative a0 5.197e+11 sub 48,751,722 ver 0 | 8.59e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:17:00] ctx 121: 4,294,967,296 a0 in 4.8s | cumulative a0 5.240e+11 sub 49,154,838 ver 0 | 8.59e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:17:05] ctx 122: 4,294,967,296 a0 in 4.8s | cumulative a0 5.283e+11 sub 49,558,125 ver 0 | 8.59e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:17:10] ctx 123: 4,294,967,296 a0 in 4.8s | cumulative a0 5.326e+11 sub 49,959,167 ver 0 | 8.60e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:17:15] ctx 124: 4,294,967,296 a0 in 4.8s | cumulative a0 5.369e+11 sub 50,362,609 ver 0 | 8.60e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:17:19] ctx 125: 4,294,967,296 a0 in 4.8s | cumulative a0 5.412e+11 sub 50,766,537 ver 0 | 8.60e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:17:24] ctx 126: 4,294,967,296 a0 in 4.8s | cumulative a0 5.455e+11 sub 51,169,573 ver 0 | 8.60e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:17:29] ctx 127: 4,294,967,296 a0 in 4.8s | cumulative a0 5.498e+11 sub 51,572,402 ver 0 | 8.61e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:17:34] ctx 128: 4,294,967,296 a0 in 4.8s | cumulative a0 5.541e+11 sub 51,974,780 ver 0 | 8.61e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:17:39] ctx 129: 4,294,967,296 a0 in 4.8s | cumulative a0 5.583e+11 sub 52,378,340 ver 0 | 8.61e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:17:43] ctx 130: 4,294,967,296 a0 in 4.8s | cumulative a0 5.626e+11 sub 52,780,463 ver 0 | 8.61e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:17:48] ctx 131: 4,294,967,296 a0 in 4.8s | cumulative a0 5.669e+11 sub 53,184,244 ver 0 | 8.62e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:17:53] ctx 132: 4,294,967,296 a0 in 4.8s | cumulative a0 5.712e+11 sub 53,588,150 ver 0 | 8.62e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:17:58] ctx 133: 4,294,967,296 a0 in 4.8s | cumulative a0 5.755e+11 sub 53,991,220 ver 0 | 8.62e+08 a0/s | expected preimages so far 0.013
[2026-09-04 15:18:03] ctx 134: 4,294,967,296 a0 in 4.8s | cumulative a0 5.798e+11 sub 54,394,198 ver 0 | 8.62e+08 a0/s | expected preimages so far 0.013
[2026-09-04 15:18:08] ctx 135: 4,294,967,296 a0 in 4.8s | cumulative a0 5.841e+11 sub 54,798,398 ver 0 | 8.62e+08 a0/s | expected preimages so far 0.013
[2026-09-04 15:18:12] ctx 136: 4,294,967,296 a0 in 4.8s | cumulative a0 5.884e+11 sub 55,200,944 ver 0 | 8.63e+08 a0/s | expected preimages so far 0.013
[2026-09-04 15:18:17] ctx 137: 4,294,967,296 a0 in 4.8s | cumulative a0 5.927e+11 sub 55,602,662 ver 0 | 8.63e+08 a0/s | expected preimages so far 0.013
[2026-09-04 15:18:22] ctx 138: 4,294,967,296 a0 in 4.8s | cumulative a0 5.970e+11 sub 56,005,000 ver 0 | 8.63e+08 a0/s | expected preimages so far 0.013
[2026-09-04 15:18:27] ctx 139: 4,294,967,296 a0 in 4.8s | cumulative a0 6.013e+11 sub 56,408,802 ver 0 | 8.63e+08 a0/s | expected preimages so far 0.013
[2026-09-04 15:18:32] ctx 140: 4,294,967,296 a0 in 4.8s | cumulative a0 6.056e+11 sub 56,811,332 ver 0 | 8.64e+08 a0/s | expected preimages so far 0.013
[2026-09-04 15:18:36] ctx 141: 4,294,967,296 a0 in 4.8s | cumulative a0 6.099e+11 sub 57,214,147 ver 0 | 8.64e+08 a0/s | expected preimages so far 0.013
[2026-09-04 15:18:41] ctx 142: 4,294,967,296 a0 in 4.8s | cumulative a0 6.142e+11 sub 57,616,087 ver 0 | 8.64e+08 a0/s | expected preimages so far 0.013
