[2026-09-04 15:07:11] TRITON R=20 roots=3 seed=3971886063 target=ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
[2026-09-04 15:16:18] ctx 110: 4,294,967,296 a0 in 4.7s | cumulative a0 4.767e+11 sub 44,718,875 ver 0 | 8.71e+08 a0/s | expected preimages so far 0.010
[2026-09-04 15:16:23] ctx 111: 4,294,967,296 a0 in 4.7s | cumulative a0 4.810e+11 sub 45,122,044 ver 0 | 8.72e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:16:27] ctx 112: 4,294,967,296 a0 in 4.7s | cumulative a0 4.853e+11 sub 45,525,378 ver 0 | 8.72e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:16:32] ctx 113: 4,294,967,296 a0 in 4.7s | cumulative a0 4.896e+11 sub 45,928,486 ver 0 | 8.72e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:16:37] ctx 114: 4,294,967,296 a0 in 4.7s | cumulative a0 4.939e+11 sub 46,332,253 ver 0 | 8.72e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:16:42] ctx 115: 4,294,967,296 a0 in 4.7s | cumulative a0 4.982e+11 sub 46,735,261 ver 0 | 8.73e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:16:46] ctx 116: 4,294,967,296 a0 in 4.7s | cumulative a0 5.025e+11 sub 47,138,572 ver 0 | 8.73e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:16:51] ctx 117: 4,294,967,296 a0 in 4.7s | cumulative a0 5.068e+11 sub 47,541,934 ver 0 | 8.73e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:16:56] ctx 118: 4,294,967,296 a0 in 4.7s | cumulative a0 5.111e+11 sub 47,944,697 ver 0 | 8.74e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:17:00] ctx 119: 4,294,967,296 a0 in 4.7s | cumulative a0 5.154e+11 sub 48,348,165 ver 0 | 8.74e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:17:05] ctx 120: 4,294,967,296 a0 in 4.7s | cumulative a0 5.197e+11 sub 48,751,163 ver 0 | 8.74e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:17:10] ctx 121: 4,294,967,296 a0 in 4.7s | cumulative a0 5.240e+11 sub 49,154,183 ver 0 | 8.75e+08 a0/s | expected preimages so far 0.011
[2026-09-04 15:17:15] ctx 122: 4,294,967,296 a0 in 4.7s | cumulative a0 5.283e+11 sub 49,556,605 ver 0 | 8.75e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:17:19] ctx 123: 4,294,967,296 a0 in 4.7s | cumulative a0 5.326e+11 sub 49,959,859 ver 0 | 8.75e+08 a0/s | expected preimages so far 0.012
[2026-09-04 15:17:24] ctx 124: 4,294,967,296 a0 in 4.7s | cumulative a0 5.369e+11 sub 50,361,797 ver 0 | 8.75e+08 a0/s | expected preimages so far 0.012
